Oocyte	 
 	Acot5
 	Eltd1
 	Ssbp2
 	Mir3966
 	Stk32c
 	Zfhx2as
 	Olfr59
 	Cdh18
 	4930401C15Rik
 	Snx27
 	Acaca
 	Rlf
 	Gm15412
 	Gm3833
 	Pi4k2b
 	March8
 	Sclt1
 	Nle1
 	BC005537
 	Kbtbd12
 	1810053B23Rik
 	Cntnap5b
 	1700019M22Rik
 	AU040320
 	Ano4
 	Fam102b
 	Ptk2
 	Ssbp3
 	Rimklb
 	Wasf3
 	Tmem200c
 	Gm13037
 	Krt7
 	Atp10b
 	Prom1
 	Zfp251
 	Nxph3
 	Dpep3
 	Magi1
 	Pot1a
 	Pom121l12
 	Six3
 	Cmss1
 	Hectd1
 	Cds2
 	Leap2
 	Cxcr7
 	Ppp2ca
 	Chrna9
 	Shpk
 	Mir133a-1
 	2310035C23Rik
 	Schip1
 	Car10
 	Ofcc1
 	4921530L21Rik
 	3010033K07Rik
 	Rubie
 	Isoc1
 	Gm10863
 	Slc22a15
 	Kctd18
 	3110062M04Rik
 	Fam50b
 	Smagp
 	Spata19
 	Lsamp
 	Robo1
 	Laptm4b
 	4930448I18Rik
 	Lhfpl2
 	Zscan2
 	Samd12
 	1700018B24Rik
 	Slc25a41
 	Pabpc5
 	Cndp1
 	Copb1
 	BC030870
 	Soga2
 	Omt2a
 	Mier3
 	Sntg1
 	Dok5
 	Ift43
 	Supt16
 	Gm5086
 	Brms1l
 	Col27a1
 	Naa20
 	Cdk6
 	Isx
 	Hsd17b3
 	Rasl11b
 	Spata24
 	Ptk2b
 	Elmsan1
 	Pou3f1
 	Ddx18
 	Alpl
 	Ctsh
 	Map9
 	Calcrl
 	Cetn1
 	Bag3
 	Lrrtm1
 	4930517E11Rik
 	Tpbg
 	4933415F23Rik
 	Slc7a14
 	Abcc5
 	Col9a1
 	Slc27a4
 	A530072M11Rik
 	Ap1b1
 	Tspan12
 	Msh2
 	Dock1
 	Ddx21
 	Nova1
 	Pcx
 	Ptprm
 	Etl4
 	Icam1
 	Gkn3
 	1700063O14Rik
 	Lphn3
 	Trim30a
 	Fbxw14
 	Zfp572
 	Try4
 	9530003J23Rik
 	Btbd8
 	Slitrk6
 	Pvrl3
 	Epha7
 	1700123L14Rik
 	Kl
 	Ccdc88c
 	Adam12
 	Smarcc2
 	Prdm2
 	Gsn
 	Rps6ka3
 	Gm41
 	Kcnn1
 	Ftmt
 	Spef2
 	Tprn
 	Mc4r
 	Olfr156
 	Ccdc121
 	1700031M16Rik
 	Ankrd33b
 	Foxq1
 	Grap2
 	Dfna5
 	Smarca2
 	Abca8b
 	Daam1
 	Snw1
 	Ifi44
 	Mir690
 	Atf1
 	Scn3a
 	Dtl
 	Nrf1
 	4933438B17Rik
 	Uimc1
 	Syndig1
 	Trim36
 	Mir491
 	Swt1
 	Bambi
 	Rab28
 	1700012B15Rik
 	Col6a6
 	1700066B17Rik
 	Scn8a
 	Ywhae
 	Gpr116
 	Ndn
 	Elovl5
 	Tuba3b
 	Mboat2
 	2310005E17Rik
 	Trappc8
 	Vmn1r86
 	Irs1
 	Pax9
 	Tsn
 	Hsp90b1
 	Rps6kb1
 	Fam109a
 	Olfr1337
 	Mat2b
 	Jarid2
 	Rab44
 	Cers4
 	Gm19466
 	Sall4
 	Ube2e2
 	Sgcz
 	1700110K17Rik
 	Olfr847
 	Man2b1
 	Zfp114
 	Fam195b
 	Cdca7l
 	Tgm2
 	Batf3
 	Pik3c3
 	Cox4i2
 	Nr6a1
 	Tsen2
 	4933404K08Rik
 	Scube2
 	Rgs9
 	Cdkn3
 	Hmcn1
 	Smad2
 	Tarsl2
 	Epas1
 	Klf10
 	Zfp941
 	Sptan1
 	Gm11149
 	4930592I03Rik
 	Trim33
 	Rergl
 	Zfpm2
 	Zfp534
 	Eda
 	Gm10745
 	Rabl2
 	Ins1
 	Olfr77
 	Slc4a3
 	Rbm34
 	Cetn3
 	Ccdc160
 	Hivep3
 	Ttc8
 	C1qtnf6
 	1700027A15Rik
 	Pde3a
 	Kcnk12
 	Atp10a
 	Gm20337
 	Spink5
 	March1
 	D6Wsu163e
 	Zfp120
 	1700120E14Rik
 	Kcnd2
 	Wdpcp
 	Kbtbd8
 	Tdrd9
 	Cwc22
 	Hif1an
 	Gm364
 	Eif3g
 	Ftsj2
 	Ergic1
 	Gle1
 	Ptcd1
 	Akap5
 	Gmds
 	Abi3bp
 	Lasp1
 	Gm3415
 	2810404M03Rik
 	Gm3402
 	Mms22l
 	Btg4
 	Cenpf
 	Gm10033
 	Suclg2
 	A330102I10Rik
 	Cdan1
 	1700016G22Rik
 	Hus1b
 	Sik1
 	Gphn
 	Ctdspl
 	Kcnh5
 	Samd9l
 	4930572O13Rik
 	9630013A20Rik
 	Lrrn1
 	Spry1
 	Vapb
 	Smim15
 	Mir466
 	Plxnd1
 	Hnrnpr
 	Pcdh18
 	Rnf32
 	Fam19a1
 	Ect2
 	Akr1a1
 	Gjb2
 	Kcna3
 	Gm16894
 	Mir488
 	Olfr589
 	Chac1
 	Bcas3
 	Epcam
 	Diap2
 	Dok3
 	Ptx3
 	Map2k4
 	Mkl1
 	Mep1b
 	Tmem132b
 	Armc4
 	Gm10058
 	Ccdc62
 	Olfr1124
 	Cbwd1
 	Tmed5
 	Hiat1
 	4921504A21Rik
 	Rabep1
 	Clic5
 	Hnrnpm
 	Pdgfd
 	Slc13a4
 	Tmed8
 	Klhl2
 	Arrdc3
 	Cox7a1
 	Gm16880
 	Cecr2
 	A530058N18Rik
 	Ppp1r1c
 	1700028P15Rik
 	Insig2
 	Kif5b
 	Msx1
 	Lyst
 	4933440M02Rik
 	Zfp512
 	Cdkal1
 	Ppp1r2-ps9
 	Glb1
 	Fbxo43
 	Lmbrd2
 	Tifab
 	Exoc6b
 	Slc31a2
 	Acox3
 	Phka1
 	Dtd1
 	Nmur2
 	Anxa1
 	Pdpn
 	Caln1
 	Trpc7
 	Wdr54
 	Cmpk2
 	Pnkd
 	Emilin2
 	Gm10466
 	Cypt9
 	Ctsc
 	Gm6313
 	Slc35f2
 	Gm16551
 	Hs3st1
 	9430020K01Rik
 	Fbxw19
 	Dst
 	Usp29
 	Gm10416
 	Maml2
 	Gas1
 	BC048403
 	Gm6408
 	Asah2
 	Pms1
 	Kcna2
 	Nr3c1
 	Sos1
 	Dnahc7b
 	Eif4ebp2
 	Gfap
 	B230323A14Rik
 	Slc25a27
 	Stat4
 	Cox20
 	Tlr4
 	Pnpla7
 	4632415L05Rik
 	Snord14c
 	Rpl34-ps1
 	Zbtb44
 	Vmn1r66
 	Klhl14
 	Mcf2
 	2810029C07Rik
 	Lmo2
 	Cd180
 	4930565D16Rik
 	Stk4
 	Ncoa5
 	Krt19
 	Ube2dnl2
 	Gm10488
 	Mdc1
 	Ddx10
 	Tnfrsf11a
 	Mrps28
 	Grin2a
 	Jmjd7
 	1700008I05Rik
 	Usp35
 	Csnk1g3
 	Chmp3
 	Dnase1l3
 	2310065F04Rik
 	Mir204
 	Dlc1
 	4930474N09Rik
 	Mpp1
 	Peli1
 	Tmem100
 	Otud7a
 	Wscd1
 	Lrrc71
 	Mir140
 	Nol4
 	Tmem38b
 	Zfand3
 	Gpr20
 	Nrsn1
 	Celf3
 	Pld1
 	Sorcs3
 	Rapgef6
 	Gm4566
 	Mtbp
 	8030423J24Rik
 	E2f6
 	1700012I11Rik
 	Rtf1
 	1700061F12Rik
 	Izumo3
 	Gpr171
 	Lingo1
 	Tenm2
 	Smtn
 	Klc2
 	9530080O11Rik
 	Frrs1
 	Tpk1
 	Atp5o
 	Npffr2
 	Fam136a
 	Sh3tc1
 	AI836003
 	Ppp1r2-ps3
 	Olfr1109
 	2700069I18Rik
 	Olfr293
 	Serinc1
 	Cenpw
 	Ankrd7
 	Rsph4a
 	Klf12
 	Kcnj3
 	Usp54
 	Agxt2l2
 	4930577N17Rik
 	2310068J16Rik
 	Rnf19a
 	Ptpro
 	Arhgef10
 	Svil
 	Capn9
 	Rnf6
 	Pld5
 	Zdhhc19
 	4930402F11Rik
 	Bahd1
 	Nedd1
 	Ube2e3
 	Glrx2
 	Ttc21a
 	Zfp40
 	Arhgef28
 	Mmp9
 	Dab2
 	Htr7
 	Gm10440
 	Moxd1
 	Metap1d
 	Gm4971
 	Tmod1
 	Tyrp1
 	Als2cr11
 	Skp1a
 	Capn8
 	Grm5
 	Zfp957
 	Krt81
 	Lamp1
 	Scg5
 	Snord58b
 	Plekha7
 	Rims4
 	C77370
 	Snrpn
 	Tbc1d22b
 	Gm815
 	Gm10823
 	Rasgef1b
 	Sepn1
 	Cyp2e1
 	Cacng8
 	Sstr2
 	1700049E15Rik
 	1700041M19Rik
 	Mir669a-9
 	Daf2
 	Olfr75-ps1
 	Akna
 	Ttc17
 	1700126H18Rik
 	Pkia
 	Gm5779
 	Gm3716
 	Grip2
 	Chpt1
 	Lipc
 	Apol7a
 	Col11a1
 	Arhgef26
 	Hydin
 	Kifc3
 	Gm266
 	F11
 	Pfkfb4
 	Atp5g2
 	Pip4k2a
 	Pnma2
 	Cd34
 	Lingo2
 	Ids
 	Theg
 	Aven
 	Fstl5
 	Eif3e
 	Gmnc
 	1810010H24Rik
 	Zfp536
 	Ptprn2
 	1700044K03Rik
 	Mphosph6
 	Clec10a
 	Tulp1
 	Pcdh20
 	Olfr358
 	BC055402
 	Zfp385b
 	Gm12159
 	Aldoart1
 	Pros1
 	BC029214
 	Cacna2d3
 	Cdc42ep4
 	Hs3st2
 	Dok6
 	Slc39a11
 	1700129C05Rik
 	AI854517
 	Abr
 	Brca2
 	Ubxn10
 	Slc29a4
 	Eapp
 	Arhgap33
 	Zfp384
 	Itch
 	2700049A03Rik
 	D230025D16Rik
 	Ssu2
 	Ankar
 	Wwox
 	Ebf3
 	Dbx1
 	Zdhhc25
 	Lrrc32
 	Kctd16
 	Gm16998
 	Stradb
 	Mapk1ip1l
 	Rnf115
 	2810032G03Rik
 	Arl13a
 	Cct5
 	Kcne4
 	Wdr44
 	Cdh9
 	Synpr
 	1700085B03Rik
 	Tnfrsf26
 	Mesdc1
 	Kcnq5
 	Cyth3
 	Cdca7
 	5430402E10Rik
 	Dmrtc1c1
 	BC006965
 	Gm20738
 	Foxn2
 	Tex14
 	Rims3
 	Wif1
 	Mrpl42
 	Ccdc162
 	Mir1958
 	Mir335
 	4933425H06Rik
 	Calb1
 	Kcna4
 	4930478P22Rik
 	Grin3b
 	Arhgap12
 	Fbxo10
 	Pik3ca
 	Crh
 	Poll
 	Lor
 	D16Ertd519e
 	Fam76a
 	Gm1045
 	Mir1907
 	Trhde
 	Gm20865
 	Klhl38
 	Nudt12
 	Spock1
 	Btf3l4
 	Sp1
 	Slc35f1
 	Nfam1
 	9030624G23Rik
 	Skint11
 	Msi2
 	Tdrd5
 	Cd1d2
 	Psat1
 	Moxd2
 	Slxl1
 	Tmc5
 	Trim24
 	Glra1
 	Ly6f
 	Ap2a2
 	Cntn6
 	Syt1
 	Gas7
 	Kif14
 	Bhlhe22
 	Vmn2r61
 	1700003L19Rik
 	Tns4
 	1700046C09Rik
 	Pcm1
 	Hmha1
 	Cpa3
 	Habp2
 	4931406B18Rik
 	Gm20877
 	Anapc1
 	Ubqln4
 	A230009B12Rik
 	Amigo2
 	Cdh19
 	Prok2
 	Srgap3
 	Eif1ad
 	Olfr1467
 	Speer4f
 	Rem2
 	Vmn1r83
 	Ppp1cb
 	1810011O10Rik
 	Cldn11
 	Kif2c
 	1700026F02Rik
 	Syna
 	Pstpip2
 	Slc47a2
 	Inmt
 	Trpc1
 	G6pd2
 	Tnpo2
 	2410004I01Rik
 	Cyct
 	Hhat
 	1700019O17Rik
 	Irf8
 	Dnahc17
 	Bace2
 	Rassf3
 	Ncf4
 	Lrrn3
 	Csf1
 	Axin2
 	Arhgap42
 	Gabra6
 	Tram2
 	Gm20758
 	Fbxw4
 	Auts2
 	Gm2381
 	1700066M21Rik
 	Fcf1
 	Slc6a20b
 	Neat1
 	Zfp408
 	Gfra2
 	Phtf2
 	Dpp6
 	Gnai1
 	Fry
 	4930435E12Rik
 	C1ra
 	Gm6994
 	Gm12887
 	Vmn2r2
 	Mep1a
 	Abcc3
 	Tnfrsf10b
 	Amph
 	Oxct2a
 	Gm1821
 	Slc1a6
 	1700096K18Rik
 	Ank
 	1700123O12Rik
 	Zfp933
 	Slc5a3
 	Bre
 	Gprin3
 	Oxsr1
 	Tubb2a-ps2
 	Zfand1
 	Nfatc2
 	Spink2
 	Olfr1245
 	BC005624
 	2810429I04Rik
 	2310044G17Rik
 	Snora81
 	Gm20831
 	Gm4836
 	App
 	Gm8979
 	Mut
 	Olfr1107
 	Zmym6
 	4930447K03Rik
 	4930503B20Rik
 	Osbpl10
 	4933427I22Rik
 	6820431F20Rik
 	4933416E03Rik
 	4930422G04Rik
 	3230401D17Rik
 	BC057022
 	Grlf1
 	Hiatl1
 	4930473A06Rik
 	Stk30
 	BC024479
 	Ccdc79
 	4833413D08Rik
 	Mrp63
 	Tmem111
 	Tmem146
 	D10Jhu81e
 	4933411G11Rik
 	4930547N16Rik
 	Heatr2
 	Accn3
 	Ankrd32
 	Apoa1bp
 	Qtrtd1
 	Ccdc53
 	1500031L02Rik
 	4930455C21Rik
 	2310046O06Rik
 	2610020H08Rik
 	A630007B06Rik
 	Dus2l
 	Ptplad1
 	Bpil2
 	5730494M16Rik
 	Fam33a
 	Prdx6-ps1
 	C030039L03Rik
 	C230052I12Rik
 	Hras1
 	Fert2
 	Scmh1
 	Dlat
 	Gpr107
 	Poldip2
 	Pcbp3
 	Snrnp27
 	Pfdn5
 	Mef2d
 	Itfg2
 	Blvra
 	Psmc3
 	Btbd6
 	Ncstn
 	Brd8
 	Tfam
 	Msh4
 	Pcyt1a
 	Tmod4
 	Ctcf
 	Nr2c2
 	Dnase1
 	Ttc5
 	Acot13
 	Cpt1c
 	Rplp1
 	Pla2g12b
 	Dazl
 	Pdhx
 	Vac14
 	Pgam1
 	Tmem167
 	Zfp715
 	Atad1
 	Surf2
 	Acsf3
 	Hmgb3
 	Mov10l1
 	Egfl8
 	Arnt
 	Tab2
 	Mrps18c
 	Aldoc
 	Rpl19
 	Zc3h18
 	Slc35c2
 	Elmo2
 	Cox7c
 	Rrp7a
 	Med11
 	Plod1
 	Rcn3
 	Rtn4ip1
 	Cdk1
 	Cep290
 	Fgd6
 	Actr2
 	Cnot6
 	Rtn4
 	Rps27a
 	Myo19
 	Pum2
 	Cenpo
 	Pafah1b1
 	Ube2o
 	Rhbdf2
 	Cpd
 	Pfas
 	Dcakd
 	Nmt1
 	Tshr
 	Sec23a
 	Ralgapa1
 	Atl1
 	Tdp1
 	Mlh3
 	Tmem14c
 	Gkap1
 	Agtpbp1
 	Trip13
 	Sdha
 	Xrcc4
 	Gpx8
 	Bmpr1a
 	Dnajc9
 	Mapk8
 	Ptpn20
 	Rai14
 	Brix1
 	Fzd6
 	Mrpl13
 	Nudt16l1
 	Rogdi
 	Scrib
 	Wdr53
 	Zfp148
 	Atp5j
 	Dtwd1
 	Slc17a9
 	Phf10
 	Mrpl14
 	Tcte1
 	Brd4
 	Pja2
 	Dnase1l2
 	Slc39a6
 	Elp2
 	Mrpl27
 	Naa40
 	Kif20b
 	Ighmbp2
 	Banf1
 	Ltbp3
 	Fermt3
 	Shoc2
 	Hells
 	Tctn3
 	Add3
 	Nt5c2
 	Tdrd1
 	3110040N11Rik
 	Btbd1
 	Anapc11
 	Rfng
 	Cwf19l1
 	Clns1a
 	Tubgcp2
 	Rpl14
 	Fastkd2
 	Mdh1b
 	Mitd1
 	Osgepl1
 	Tmem131
 	Stk16
 	Stk25
 	Thap4
 	Ing5
 	Trp53bp2
 	Copa
 	Serpinc1
 	Lrsam1
 	Tor1a
 	Dolpp1
 	Ndufa8
 	March7
 	Nup35
 	Sp3
 	Fbxo3
 	Myef2
 	Lrrc57
 	Zfp106
 	Vps16
 	Cstf1
 	Gnas
 	Tbl1xr1
 	Ndrg3
 	Tti1
 	Slc2a2
 	Ccna1
 	Slc16a4
 	Larp7
 	Pear1
 	Eif4e
 	Lrriq3
 	Tgs1
 	Rars2
 	Slc35a1
 	Smc2
 	Ptgr1
 	Bspry
 	Nol6
 	Creb3
 	St3gal3
 	Tmem59
 	Cyb5rl
 	Mrpl37
 	Ppt1
 	Ebna1bp2
 	Ptp4a2
 	Eya3
 	Errfi1
 	Cort
 	Nmnat1
 	Nadk
 	Slc4a1ap
 	Pgm2
 	Naaa
 	Acad10
 	Brap
 	Vps29
 	Pxmp2
 	Ddx51
 	Aimp2
 	Xpc
 	Cops7a
 	Ccdc77
 	Pik3c2a
 	Sez6l2
 	Pgm2l1
 	Lat
 	Hsd17b14
 	Dctn5
 	Mettl9
 	Eri2
 	Ctbp2
 	Mki67
 	Plp2
 	N4bp1
 	Smad1
 	St3gal2
 	Mau2
 	Atp13a1
 	Adat1
 	Bco2
 	Pts
 	Abcg4
 	Zw10
 	Fbxo22
 	Etfa
 	Xrn1
 	Cck
 	Ccdc88a
 	D430042O09Rik
 	Zswim6
 	Smap2
 	Cdo1
 	1700088E04Rik
 	Slc35d2
 	Ppip5k1
 	Gtf2a2
 	Angptl1
 	Fam20b
 	B3galt2
 	Cdk10
 	Aspm
 	Cpsf1
 	Tulp4
 	Trmt5
 	Morc2a
 	Atp5h
 	Mtrr
 	Ankrd12
 	Larp6
 	Cxcl10
 	Mrpl54
 	Igsf6
 	Ccl5
 	Chrnb4
 	Nup37
 	Pmch
 	Zcchc7
 	Dync1li2
 	Cd276
 	Bbs9
 	Nme5
 	Slain2
 	Gatad2a
 	9530077C05Rik
 	Clcn7
 	Aaas
 	Socs5
 	Ddx1
 	Atp11b
 	Spag1
 	Fbxw17
 	Cntln
 	Ttc39b
 	2410017I17Rik
 	Trpc4ap
 	Ncoa6
 	Mapkap1
 	Nudcd1
 	Ascc3
 	Hils1
 	Adrm1
 	Wdr93
 	Atf7ip2
 	Wdr17
 	Fam149b
 	Ccdc151
 	Ypel5
 	Zfp335
 	Slc7a5
 	Cox15
 	Flywch1
 	Dnm3
 	Cul9
 	Skiv2l
 	Abhd13
 	Pogk
 	Mis12
 	Ppip5k2
 	Spen
 	Tex264
 	Foxa3
 	Ramp3
 	Osgin2
 	Cep78
 	AW549877
 	Ncapg2
 	Csgalnact2
 	Wdr60
 	Uggt2
 	Bag2
 	Stk40
 	Pla2g6
 	Myo15
 	Fam13c
 	B3galnt1
 	Krt13
 	2510039O18Rik
 	Slc38a6
 	Lsm11
 	Pigw
 	Fndc7
 	Ddx28
 	Mrps12
 	Asphd1
 	Csnk2a2
 	Zfp654
 	Fbxw21
 	Sfn
 	Zfp286
 	Atmin
 	Stx19
 	Eno4
 	Ckap2l
 	Ric3
 	Mlec
 	Tbc1d12
 	Cdca2
 	Zfp644
 	Lrrc19
 	Il31ra
 	Hamp
 	2310061I04Rik
 	Plekho2
 	Tmem199
 	Cacna1c
 	Plagl2
 	Cox6b2
 	Spdya
 	Gpr21
 	Tgm5
 	Nudcd3
 	Lgals4
 	Sprr2k
 	Mettl7a1
 	Slc8a1
 	Phxr2
 	Sertad3
 	Cope
 	Prr18
 	R3hdm1
 	Ide
 	Brd9
 	Cryzl1
 	Slc14a1
 	Kbtbd2
 	Trp53
 	Zfp341
 	Zdhhc8
 	Cxcl11
 	Mrps9
 	H2-K1
 	Wdr61
 	Fbxw20
 	Zscan20
 	Rbak
 	Btbd9
 	Timm17a
 	Rpl27
 	Dzip3
 	4931406P16Rik
 	Ttc32
 	Ddrgk1
 	Rap1a
 	Krtap10-4
 	Anp32-ps
 	Sms
 	Ywhaq
 	Aoc2
 	Evi2a
 	Arpc4
 	Itga10
 	9130221H12Rik
 	Snrpe
 	Ccl19
 	Ccl21a
 	D930016D06Rik
 	Cmtm1
 	Gm6607
 	Sept2
 	Chtf8
 	Ostb
 	1700012A16Rik
 	D1Bwg0212e
 	Ccdc56
 	Grinl1a
 	1700040I03Rik
 	BC060267
 	4930511I11Rik
 	Hnrpdl
 	AU019823
 	Efha1
 	Bcmo1
 	Cybasc3
 	BC019943
 	Ufd1l
 	6330577E15Rik
 	1810008A18Rik
 	Ccdc123
 	4930455F23Rik
 	4933411K20Rik
 	1110004E09Rik
 	Naprt1
 	1810026J23Rik
 	Mum1
 	2310003H01Rik
 	1200011M11Rik
 	Sip1
 	Cox4nb
 	Gm166
 	1110008F13Rik
 	1300018I17Rik
 	2310061C15Rik
 	BC046331
 	D2Wsu81e
 	2510006D16Rik
 	Mtap4
 	A230051G13Rik
 	4933439F18Rik
 	Lins
 	Nelf
 	Wdr65
 	Mterfd3
 	2210020M01Rik
 	1700025E21Rik
 	Mett10d
 	Cdh29
 	Gtpbp5
 	2010107E04Rik
 	Dpcd
 	Wdr20b
 	0610007P22Rik
 	A830007P12Rik
 	B3gnt9-ps
 	Ccdc21
 	1110058L19Rik
 	Ppp2r4
 	BC017647
 	A730017C20Rik
 	Epb4.1l5
 	1110034B05Rik
 	Zfp238
 	BC037034
 	Anubl1
 	Tceb3
 	Mkl2
 	Gm711
 	Zfp167
 	1500011H22Rik
 	9430016H08Rik
 	Sepx1
 	L3mbtl
 	BC018465
 	Gpr172b
 	Lyrm5
 	4930583H14Rik
 	Cdc45
 	Scml2
 	Tbx4
 	Tom1l2
 	Nsun5
 	Cnnm3
 	Lman2l
 	Agpat3
 	Sync
 	Fbxo9
 	Foxm1
 	Gstt3
 	Folh1
 	Zdhhc4
 	Npas1
 	Spag5
 	Slc39a13
 	Clgn
 	Dbf4
 	Gmpr2
 	Tmem161a
 	Gnmt
 	Top3a
 	Tpra1
 	Arrdc2
 	Pnkp
 	Slc2a3
 	Irf3
 	Grk5
 	Etv3
 	Timm50
 	Snrnp200
 	Fam162a
 	Rpl8
 	Gstm5
 	Lbr
 	Apba3
 	Sgsh
 	Plekha8
 	Zfp287
 	Bcas2
 	Pard6a
 	Reep5
 	Ergic3
 	Smpd4
 	Trap1
 	Tbcb
 	Inpp5k
 	Crkl
 	Tfpt
 	Rnf114
 	Ndor1
 	Cyba
 	Gtf2h1
 	Cnp
 	Bcl2l1
 	Cct4
 	Rhoa
 	Aldh16a1
 	Prpf31
 	Cabp7
 	2610028H24Rik
 	Kcnq1
 	Ppp2cb
 	Ick
 	Slc3a2
 	Nxf1
 	Raver1
 	Pabpc4
 	Sugp1
 	Podnl1
 	Sh3bp5l
 	Tsg101
 	Tex261
 	Fam120b
 	Pdcd2
 	Tppp3
 	Surf4
 	Zdhhc12
 	Golga7
 	Zfp318
 	Actr8
 	Col20a1
 	Wt1
 	Foxred2
 	Traf4
 	Zfp207
 	Pgs1
 	Dbndd2
 	Ctsa
 	Slc12a4
 	Derl2
 	Crhr1
 	Dync1h1
 	Smyd4
 	Irf1
 	Hars2
 	Styxl1
 	Mdh2
 	H13
 	Polr2i
 	Katna1
 	Aifm2
 	Gamt
 	Cnot2
 	Mknk2
 	Prmt2
 	Txnrd1
 	Hint1
 	Polrmt
 	Acsl6
 	Mapk9
 	Cdkl3
 	2810021J22Rik
 	Tubd1
 	Mfap3
 	Sntg2
 	Cacng1
 	Mif4gd
 	Nme2
 	Slc35b1
 	Tmem101
 	Fkbp3
 	Zc3h14
 	Polr2h
 	Atp6v1d
 	Erh
 	Gtpbp4
 	Net1
 	Papln
 	Aldh6a1
 	Vsx2
 	Wars
 	Cinp
 	Aspn
 	Rasa1
 	Ccdc127
 	Tert
 	Ppwd1
 	Srek1ip1
 	4930452B06Rik
 	Anxa7
 	Sh3bp5
 	Dph3
 	Dnajc15
 	Mtrf1
 	Esco2
 	Adam2
 	Pebp4
 	Ttc33
 	Gtse1
 	Smc1b
 	Xrcc6
 	Anks3
 	Glyr1
 	Arc
 	Cep97
 	Pdxdc1
 	Mrpl40
 	Snap29
 	Ypel1
 	Nr1i2
 	Eaf2
 	Ece2
 	Rfc4
 	Gpd1
 	Denr
 	Slc38a1
 	Serping1
 	Cdca3
 	Igf2r
 	Rsph9
 	Crip3
 	Glp1r
 	Wdr4
 	Ralbp1
 	Prepl
 	Phf1
 	Zfp523
 	Slc23a1
 	Cyp21a1
 	Ik
 	Napg
 	Rbm22
 	Tmem216
 	Cd6
 	Gpha2
 	Zfpl1
 	Tm7sf2
 	Uhrf2
 	Sf3b2
 	Pold4
 	Rab1b
 	Minpp1
 	Rela
 	Men1
 	Rcor2
 	Pdcd4
 	Ccnj
 	Vwa2
 	Ablim1
 	Mrpl43
 	Sat1
 	Adam8
 	Eps8l2
 	Crcp
 	Col7a1
 	Nmb
 	Slc25a10
 	Fam20c
 	Rb1cc1
 	Sgk3
 	Carf
 	Trak2
 	Mrpl30
 	Rnf25
 	Plcd4
 	Ecel1
 	Capn10
 	Gpr35
 	Gin1
 	Ptpn4
 	Ddx59
 	Eif2d
 	Nfasc
 	Rgl1
 	Nvl
 	Nme7
 	Blzf1
 	Iars2
 	Dars2
 	Coq4
 	Ttf1
 	Eng
 	Cel
 	Fubp3
 	Stom
 	Pmpca
 	1700019N19Rik
 	Traf2
 	Cybrd1
 	Fgf7
 	Nusap1
 	Fsip1
 	Mcm8
 	Rab22a
 	Psma7
 	Arfgap1
 	Mtfr1
 	Rbl1
 	Fam83d
 	Sec62
 	Acad9
 	Exosc9
 	Extl2
 	Lamtor2
 	Pmf1
 	Cryz
 	Fktn
 	Spink4
 	Vcp
 	Gba2
 	Rnf11
 	Txndc12
 	Tnfrsf1b
 	Dyrk2
 	Ephb2
 	Pnrc2
 	Prdx1
 	Lrrc41
 	Yars
 	Ncdn
 	Trim63
 	Gpn2
 	Trnau1ap
 	Prkag2
 	Zbtb48
 	Mfn2
 	Dffb
 	Lrrc47
 	Rer1
 	Mib2
 	Tas1r3
 	Htt
 	Klf3
 	Rfc1
 	Chic2
 	Tmem165
 	Clock
 	Enoph1
 	Tfip11
 	Cxcl9
 	Gpc2
 	Ube3b
 	Zkscan14
 	Glcci1
 	Usp12
 	N4bp2l2
 	Cul1
 	Cux1
 	Ccdc136
 	Cct7
 	Fbxl14
 	Pole4
 	Ruvbl1
 	Ttll3
 	Creld1
 	Ergic2
 	Mbd4
 	Rad51ap1
